ProductOrServiceCode,ProductOrServiceCodeText,Simple,IsService,ProductOrServiceArea,ProductServiceOrRnDarea
AD54,FUELS AND LUBRICANTS (ENGINEERING),R&D,TRUE,R&D,Engineering Development
AD55,FUELS AND LUBRICANTS (OPERATIONAL),R&D,TRUE,R&D,Operational Systems Development
AD56,R&D- DEFENSE OTHER: FUELS/LUBRICANTS (MANAGEMENT/SUPPORT),R&D,TRUE,R&D,R&D administrative and operational expenses
AD57,R&D- DEFENSE OTHER: FUELS/LUBRICANTS (COMMERCIALIZED),R&D,TRUE,R&D,Commercialization
AD60,R&D-CONSTRUCT,R&D,TRUE,R&D,Uncategorized R&D
AD61,CONSTRUCTION (BASIC),R&D,TRUE,R&D,Basic Research (6.1)
AD62,CONSTRUCTION (APPLIED/EXPLORATORY),R&D,TRUE,R&D,Applied Research (6.2)
AD63,CONSTRUCTION (ADVANCED),R&D,TRUE,R&D,Advanced Development
AD64,CONSTRUCTION (ENGINEERING),R&D,TRUE,R&D,Engineering Development
AD65,CONSTRUCTION (OPERATIONAL),R&D,TRUE,R&D,Operational Systems Development
AD66,CONSTRUCTION (MANAGEMENT/SUPPORT),R&D,TRUE,R&D,R&D administrative and operational expenses
AD67,R&D- DEFENSE OTHER: CONSTRUCTION (COMMERCIALIZED),R&D,TRUE,R&D,Commercialization
AD90,R&D-OTHER DEFENSE,R&D,TRUE,R&D,Uncategorized R&D
AD91,OTHER DEFENSE (BASIC),R&D,TRUE,R&D,Basic Research (6.1)
AD92,OTHER DEFENSE (APPLIED/EXPLORATORY),R&D,TRUE,R&D,Applied Research (6.2)
AD93,OTHER DEFENSE (ADVANCED),R&D,TRUE,R&D,Advanced Development
AD94,OTHER DEFENSE (ENGINEERING),R&D,TRUE,R&D,Engineering Development
AD95,OTHER DEFENSE (OPERATIONAL),R&D,TRUE,R&D,Operational Systems Development
AD96,OTHER DEFENSE (MANAGEMENT/SUPPORT),R&D,TRUE,R&D,R&D administrative and operational expenses
AD97,R&D- DEFENSE OTHER: OTHER (COMMERCIALIZED),R&D,TRUE,R&D,Commercialization
AE10,R&D-EMPL GROW-PRODUCTIVTY,R&D,TRUE,R&D,Uncategorized R&D
AE11,R&D- ECONOMIC GROWTH: EMPLOYMENT GROWTH/PRODUCTIVITY (BASIC RESEARCH),R&D,TRUE,R&D,Basic Research (6.1)
AE12,R&D- ECONOMIC GROWTH: EMPLOYMENT GROWTH/PRODUCTIVITY (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,TRUE,R&D,Applied Research (6.2)
AE13,R&D-EMPL GROW-PRODUCTIVTY-ADV DEV,R&D,TRUE,R&D,Advanced Development
AE14,R&D-EMPL GROW-PRODUCTIVTY-ENG DEV,R&D,TRUE,R&D,Engineering Development
AE15,R&D- ECONOMIC GROWTH: EMPLOYMENT GROWTH/PRODUCTIVITY (OPERATIONAL SYSTEMS DEVELOPMENT),R&D,TRUE,R&D,Operational Systems Development
AE16,R&D-EMPL GROW-PRODUCTIVTY-MGMT SUP,R&D,TRUE,R&D,R&D administrative and operational expenses
AE17,AE17 R&D- ECONOMIC GROWTH: EMPLOYMENT GROWTH/PRODUCTIVITY (COMMERCIALIZED),R&D,TRUE,R&D,Commercialization
AE21,R&D- ECONOMIC GROWTH: PRODUCT/SERVICE IMPROVEMENT (BASIC RESEARCH),R&D,TRUE,R&D,Basic Research (6.1)
AE22,R&D- ECONOMIC GROWTH: PRODUCT/SERVICE IMPROVEMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,TRUE,R&D,Applied Research (6.2)
AE23,R&D- ECONOMIC GROWTH: PRODUCT/SERVICE IMPROVEMENT (ADVANCED DEVELOPMENT),R&D,TRUE,R&D,Advanced Development
AE24,R&D- ECONOMIC GROWTH: PRODUCT/SERVICE IMPROVEMENT (ENGINEERING DEVELOPMENT),R&D,TRUE,R&D,Engineering Development
AE25,R&D- ECONOMIC GROWTH: PRODUCT/SERVICE IMPROVEMENT (OPERATIONAL SYSTEMS DEVELOPMENT),R&D,TRUE,R&D,Operational Systems Development
AE26,R&D- ECONOMIC GROWTH: PRODUCT/SERVICE IMPROVEMENT (MANAGEMENT/SUPPORT),R&D,TRUE,R&D,R&D administrative and operational expenses
AE27,R&D-PROD/SERV IMPROVEMENT-COMERCLIZ,R&D,TRUE,R&D,Commercialization
AE30,R&D-MANUFACTURING TECH,R&D,TRUE,R&D,Uncategorized R&D
AE31,MANUFACTURING TECHNOLOGY (BASIC),R&D,TRUE,R&D,Basic Research (6.1)
AE32,R&D- ECONOMIC GROWTH: MANUFACTURING TECHNOLOGY (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,TRUE,R&D,Applied Research (6.2)
AE33,MANUFACTURING TECHNOLOGY (ADVANCED),R&D,TRUE,R&D,Advanced Development
AE34,R&D- ECONOMIC GROWTH: MANUFACTURING TECHNOLOGY (ENGINEERING DEVELOPMENT),R&D,TRUE,R&D,Engineering Development
AE35,R&D- ECONOMIC GROWTH: MANUFACTURING TECHNOLOGY (OPERATIONAL SYSTEMS DEVELOPMENT),R&D,TRUE,R&D,Operational Systems Development
AE36,R&D- ECONOMIC GROWTH: MANUFACTURING TECHNOLOGY (MANAGEMENT/SUPPORT),R&D,TRUE,R&D,R&D administrative and operational expenses
AE37,R&D- ECONOMIC GROWTH: MANUFACTURING TECHNOLOGY (COMMERCIALIZED),R&D,TRUE,R&D,Commercialization
AE90,R&D-ECON GROW-PRODUCTIVTY,R&D,TRUE,R&D,
AE91,R&D- ECONOMIC GROWTH: OTHER (BASIC RESEARCH),R&D,TRUE,R&D,Basic Research (6.1)
AE92,R&D- ECONOMIC GROWTH: OTHER (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,TRUE,R&D,Applied Research (6.2)
AE93,R&D- ECONOMIC GROWTH: OTHER (ADVANCED DEVELOPMENT),R&D,TRUE,R&D,Advanced Development
AE94,R&D- ECONOMIC GROWTH: OTHER (ENGINEERING DEVELOPMENT),R&D,TRUE,R&D,Engineering Development
AE95,R&D-ECON GROW-PRODUCTIVTY-OPSY DEV,R&D,TRUE,R&D,Operational Systems Development
AE96,R&D- ECONOMIC GROWTH: OTHER (MANAGEMENT/SUPPORT),R&D,TRUE,R&D,R&D administrative and operational expenses
AE97,R&D-ECON GROW-PRODUCTIVTY-COMERCLIZ,R&D,TRUE,R&D,Commercialization
AF10,R&D-EDUCATIONAL,R&D,TRUE,R&D,Uncategorized R&D
AF11,EDUCATION (BASIC),R&D,TRUE,R&D,Basic Research (6.1)
AF12,EDUCATION (APPLIED/EXPLORATORY),R&D,TRUE,R&D,Applied Research (6.2)
AF13,EDUCATION (ADVANCED),R&D,TRUE,R&D,
AF14,EDUCATION (ENGINEERING),R&D,TRUE,R&D,
AF15,EDUCATION (OPERATIONAL),R&D,TRUE,R&D,
AF16,EDUCATION (MANAGEMENT/SUPPORT),R&D,TRUE,R&D,R&D administrative and operational expenses
AF17,R&D- EDUCATION: EDUCATIONAL (COMMERCIALIZED),R&D,TRUE,R&D,Commercialization
AF21,"EDUCATION, TRAINING, EMPLOYMENT, & SOCIAL SVCS R&D SVCS; TRAINING & LABOR R&D; BASIC RESEARCH",R&D,TRUE,R&D,Basic Research (6.1)
AF22,"EDUCATION, TRAINING, EMPLOYMENT, & SOCIAL SVCS R&D SVCS; TRAINING & LABOR R&D; APPLIED RESEARCH",R&D,TRUE,R&D,Applied Research (6.2)
AF23,"EDUCATION, TRAINING, EMPLOYMENT, & SOCIAL SVCS R&D; TRAINING & LABOR R&D; EXPERIMENTAL DEVELOPMENT",R&D,TRUE,R&D,
AF24,"EDUCATION, TRAINING, EMPLOYMENT, & SOCIAL SVCS R&D SVCS; TRAINING & LABOR R&D; R&D ADMIN EXPENSES",R&D,TRUE,R&D,Engineering Development
AF25,"EDUCATION, TRAINING, EMPLOYMENT & SOCIAL SVCS R&D; TRAINING & LABOR R&D; R&D FACILITIES & MAJ EQUIP",R&D,TRUE,R&D,
AF31,"EDUCATION, TRAINING, EMPLOYMENT, & SOCIAL SVCS R&D SVCS; SOCIAL SVCS R&D; BASIC RESEARCH",R&D,TRUE,R&D,Basic Research (6.1)
AF32,"EDUCATION, TRAINING, EMPLOYMENT, & SOCIAL SVCS R&D SVCS; SOCIAL SVCS R&D; APPLIED RESEARCH",R&D,TRUE,R&D,Applied Research (6.2)
AF33,"EDUCATION, TRAINING, EMPLOYMENT, & SOCIAL SVCS R&D SVCS; SOCIAL SVCS R&D; EXPERIMENTAL DEVELOPMENT",R&D,TRUE,R&D,
AF34,"EDUCATION, TRAINING, EMPLOYMENT & SOCIAL SVCS R&D SVCS; SOCIAL SVCS R&D; R&D ADMINISTRATIVE EXPENSES",R&D,TRUE,R&D,
AF35,"EDUCATION, TRAINING, EMPLOYMENT & SOCIAL SVCS R&D SVCS; SOCIAL SVCS R&D; R&D FACILITIES & MAJ EQUIP",R&D,TRUE,R&D,
AG10,R&D-ENERGY - COAL,R&D,TRUE,R&D,Uncategorized R&D
AG11,COAL (BASIC),R&D,TRUE,R&D,Basic Research (6.1)
AG12,COAL (APPLIED/EXPLORATORY),R&D,TRUE,R&D,Applied Research (6.2)
AG13,COAL (ADVANCED),R&D,TRUE,R&D,
AG14,COAL (ENGINEERING),R&D,TRUE,R&D,
AG15,COAL (OPERATIONAL),R&D,TRUE,R&D,
AG16,COAL (MANAGEMENT/SUPPORT),R&D,TRUE,R&D,R&D administrative and operational expenses
AG17,R&D-ENERGY - COAL-COMERCLIZ,R&D,TRUE,R&D,Commercialization
AG20,R&D-ENERGY - GAS,R&D,TRUE,R&D,Uncategorized R&D
AG21,GAS (BASIC),R&D,TRUE,R&D,Basic Research (6.1)
AG22,GAS (APPLIED/EXPLORATORY),R&D,TRUE,R&D,Applied Research (6.2)
AG23,GAS (ADVANCED),R&D,TRUE,R&D,
AG24,GAS (ENGINEERING),R&D,TRUE,R&D,Engineering Development
AG25,GAS (OPERATIONAL),R&D,TRUE,R&D,
AG26,GAS (MANAGEMENT/SUPPORT),R&D,TRUE,R&D,R&D administrative and operational expenses
AG27,R&D-ENERGY - GAS-COMERCLIZ,R&D,TRUE,R&D,Commercialization
AG31,GEOTHERMAL (BASIC),R&D,TRUE,R&D,Basic Research (6.1)
AG32,GEOTHERMAL (APPLIED/EXPLORATORY),R&D,TRUE,R&D,Applied Research (6.2)
AG33,GEOTHERMAL (ADVANCED),R&D,TRUE,R&D,
AG34,GEOTHERMAL (ENGINEERING),R&D,TRUE,R&D,Engineering Development
AG35,GEOTHERMAL (OPERATIONAL),R&D,TRUE,R&D,
AG36,R&D: Energy - Geothermal-Management and Support,R&D,TRUE,R&D,R&D administrative and operational expenses
AG37,AG37 R&D- ENERGY: GEOTHERMAL (COMMERCIALIZED),R&D,TRUE,R&D,Commercialization
AG41,R&D- ENERGY: WIND (BASIC RESEARCH),R&D,TRUE,R&D,Basic Research (6.1)
AG42,R&D- ENERGY: WIND (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,TRUE,R&D,Applied Research (6.2)
AG43,R&D- ENERGY: WIND (ADVANCED DEVELOPMENT),R&D,TRUE,R&D,Advanced Development
AG44,R&D- ENERGY: WIND (ENGINEERING DEVELOPMENT),R&D,TRUE,R&D,
AG45,R&D- ENERGY: WIND (OPERATIONAL SYSTEMS DEVELOPMENT),R&D,TRUE,R&D,
AG46,R&D- ENERGY: WIND (MANAGEMENT/SUPPORT),R&D,TRUE,R&D,R&D administrative and operational expenses
AG47,R&D-ENERGY - WIND-COMERCLIZ,R&D,TRUE,R&D,Commercialization
AG50,R&D-ENERGY - NUCLEAR,R&D,TRUE,R&D,Uncategorized R&D
AG51,NUCLEAR (BASIC),R&D,TRUE,R&D,Basic Research (6.1)
AG52,NUCLEAR (APPLIED/EXPLORATORY),R&D,TRUE,R&D,Applied Research (6.2)
AG53,NUCLEAR (ADVANCED),R&D,TRUE,R&D,Advanced Development
AG54,NUCLEAR (ENGINEERING),R&D,TRUE,R&D,Engineering Development
AG55,NUCLEAR (OPERATIONAL),R&D,TRUE,R&D,Operational Systems Development
AG56,NUCLEAR (MANAGEMENT/SUPPORT),R&D,TRUE,R&D,R&D administrative and operational expenses
AG57,R&D-ENERGY - NUCLEAR-COMERCLIZ,R&D,TRUE,R&D,Commercialization
AG60,R&D-ENERGY - PETROLEUM,R&D,TRUE,R&D,Uncategorized R&D
AG61,PETROLEUM (BASIC),R&D,TRUE,R&D,Basic Research (6.1)
AG62,PETROLEUM (APPLIED/EXPLORATORY),R&D,TRUE,R&D,Applied Research (6.2)
AG63,PETROLEUM (ADVANCED),R&D,TRUE,R&D,Advanced Development
AG64,PETROLEUM (ENGINEERING),R&D,TRUE,R&D,Engineering Development
AG65,PETROLEUM (OPERATIONAL),R&D,TRUE,R&D,Operational Systems Development
AG66,PETROLEUM (MANAGEMENT/SUPPORT),R&D,TRUE,R&D,R&D administrative and operational expenses
AG67,R&D-ENERGY - PETROLEUM-COMERCLIZ,R&D,TRUE,R&D,Commercialization
AG71,R&D- ENERGY: SOLAR/PHOTOVOLTAIC (BASIC RESEARCH),R&D,TRUE,R&D,Basic Research (6.1)
AG72,R&D- ENERGY: SOLAR/PHOTOVOLTAIC (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,TRUE,R&D,Applied Research (6.2)
AG73,R&D- ENERGY: SOLAR/PHOTOVOLTAIC (ADVANCED DEVELOPMENT),R&D,TRUE,R&D,Advanced Development
AG74,R&D- ENERGY: SOLAR/PHOTOVOLTAIC (ENGINEERING DEVELOPMENT),R&D,TRUE,R&D,Engineering Development
AG75,R&D- ENERGY: SOLAR/PHOTOVOLTAIC (OPERATIONAL SYSTEMS DEVELOPMENT),R&D,TRUE,R&D,Operational Systems Development
AG76,R&D- ENERGY: SOLAR/PHOTOVOLTAIC (MANAGEMENT/SUPPORT),R&D,TRUE,R&D,R&D administrative and operational expenses
AG77,R&D- ENERGY: SOLAR/PHOTOVOLTAIC (COMMERCIALIZED),R&D,TRUE,R&D,Commercialization
AG80,R&D-CONSERV OF ENERGY,R&D,TRUE,R&D,Uncategorized R&D
AG81,CONSERVATION OF ENERGY (BASIC),R&D,TRUE,R&D,Basic Research (6.1)
AG82,R&D- ENERGY: CONSERVATION (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,TRUE,R&D,Applied Research (6.2)
AG83,CONSERVATION OF ENERGY (ADVANCED),R&D,TRUE,R&D,Advanced Development
AG84,R&D- ENERGY: CONSERVATION (ENGINEERING DEVELOPMENT),R&D,TRUE,R&D,Engineering Development
AG85,R&D- ENERGY: CONSERVATION (OPERATIONAL SYSTEMS DEVELOPMENT),R&D,TRUE,R&D,Operational Systems Development
AG86,R&D-CONSERV OF ENERGY-MGMT SUP,R&D,TRUE,R&D,R&D administrative and operational expenses
AG87,AG87 R&D- ENERGY: CONSERVATION (COMMERCIALIZED),R&D,TRUE,R&D,Commercialization
AG90,R&D-OTHER ENERGY,R&D,TRUE,R&D,Uncategorized R&D
AG91,OTHER ENERGY (BASIC),R&D,TRUE,R&D,Basic Research (6.1)
AG92,OTHER ENERGY (APPLIED/EXPLORATORY),R&D,TRUE,R&D,Applied Research (6.2)
AG93,OTHER ENERGY (ADVANCED),R&D,TRUE,R&D,Advanced Development
AG94,OTHER ENERGY (ENGINEERING),R&D,TRUE,R&D,Engineering Development
AG95,OTHER ENERGY (OPERATIONAL),R&D,TRUE,R&D,Operational Systems Development
AG96,OTHER ENERGY (MANAGEMENT/SUPPORT),R&D,TRUE,R&D,R&D administrative and operational expenses
AG97,R&D- ENERGY: OTHER (COMMERCIALIZED),R&D,TRUE,R&D,Commercialization
AH10,R&D-POLLUTION CONT/ABATE,R&D,TRUE,R&D,Uncategorized R&D
AH11,R&D- ENVIRONMENTAL PROTECTION: POLLUTION CONTROL/ABATEMENT (BASIC RESEARCH),R&D,TRUE,R&D,Basic Research (6.1)
AH12,R&D- ENVIRON PROTECTION: POLLUTION CONTROL/ABATEMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,TRUE,R&D,Applied Research (6.2)
AH13,R&D- ENVIRONMENTAL PROTECTION: POLLUTION CONTROL/ABATEMENT (ADVANCED DEVELOPMENT),R&D,TRUE,R&D,
AH14,R&D- ENVIRONMENTAL PROTECTION: POLLUTION CONTROL/ABATEMENT (ENGINEERING DEVELOPMENT),R&D,TRUE,R&D,
AH15,R&D-POLLUTION CONT/ABATE-OPSY DEV,R&D,TRUE,R&D,
AH16,R&D-POLLUTION CONT/ABATE-MGMT SUP,R&D,TRUE,R&D,R&D administrative and operational expenses
AH17,R&D-POLLUTION CONT/ABATE-COMERCLIZ,R&D,TRUE,R&D,Commercialization
AH20,R&D-AIR POLLUTION,R&D,TRUE,R&D,Uncategorized R&D
AH21,AIR POLLUTION (BASIC),R&D,TRUE,R&D,Basic Research (6.1)
AH22,AIR POLLUTION (APPLIED/EXPLORATORY),R&D,TRUE,R&D,Applied Research (6.2)
AH23,AIR POLLUTION (ADVANCED),R&D,TRUE,R&D,Advanced Development
AH24,AIR POLLUTION (ENGINEERING),R&D,TRUE,R&D,
AH25,AIR POLLUTION (OPERATIONAL),R&D,TRUE,R&D,Operational Systems Development
AH26,AIR POLLUTION (MANAGEMENT/SUPPORT),R&D,TRUE,R&D,R&D administrative and operational expenses
AH27,R&D- ENVIRONMENTAL PROTECTION: AIR POLLUTION (COMMERCIALIZED),R&D,TRUE,R&D,Commercialization
AH30,R&D-WATER POLLUTION,R&D,TRUE,R&D,Uncategorized R&D
AH31,R&D- ENVIRONMENTAL PROTECTION: WATER POLLUTION (BASIC RESEARCH),R&D,TRUE,R&D,Basic Research (6.1)
AH32,R&D- ENVIRONMENTAL PROTECTION: WATER POLLUTION (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,TRUE,R&D,Applied Research (6.2)
AH33,R&D- ENVIRONMENTAL PROTECTION: WATER POLLUTION (ADVANCED DEVELOPMENT),R&D,TRUE,R&D,Advanced Development
AH34,WATER POLLUTION (ENGINEERING),R&D,TRUE,R&D,
AH35,R&D- ENVIRONMENTAL PROTECTION: WATER POLLUTION (OPERATIONAL SYSTEMS DEVELOPMENT),R&D,TRUE,R&D,
AH36,R&D- ENVIRONMENTAL PROTECTION: WATER POLLUTION (MANAGEMENT/SUPPORT),R&D,TRUE,R&D,R&D administrative and operational expenses
AH37,R&D-WATER POLLUTION-COMERCLIZ,R&D,TRUE,R&D,Commercialization
AH41,NOISE POLLUTION (BASIC),R&D,TRUE,R&D,Basic Research (6.1)
AH42,R&D- ENVIRONMENTAL PROTECTION: NOISE POLLUTION (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,TRUE,R&D,Applied Research (6.2)
AH43,R&D- ENVIRONMENTAL PROTECTION: NOISE POLLUTION (ADVANCED DEVELOPMENT),R&D,TRUE,R&D,
AH44,NOISE POLLUTION (ENGINEERING),R&D,TRUE,R&D,
AH45,NOISE POLLUTION (OPERATIONAL),R&D,TRUE,R&D,
AH46,R&D- ENVIRONMENTAL PROTECTION: NOISE POLLUTION (MANAGEMENT/SUPPORT),R&D,TRUE,R&D,R&D administrative and operational expenses
AH47,R&D-NOISE POLLUTION-COMERCLIZ,R&D,TRUE,R&D,Commercialization
AH50,R&D-OTHER POLLUTION,R&D,TRUE,R&D,Uncategorized R&D
AH51,R&D-OTHER POLLUTION-RESEARCH,R&D,TRUE,R&D,Basic Research (6.1)
AH52,NATURAL RESOURCES AND ENVIRONMENT R&D SERVICES; OTHER NATURAL RESOURCES; APPLIED RESEARCH,R&D,TRUE,R&D,Applied Research (6.2)
AH53,R&D-OTHER POLLUTION-ADV DEV,R&D,TRUE,R&D,
AH54,NATURAL RESOURCES & ENVIRONMENT R&D SVCS; OTHER NATURAL RESOURCES; R&D ADMINISTRATIVE EXPENSES,R&D,TRUE,R&D,
AH55,NATURAL RESOURCES & ENVIRONMENT R&D SVCS; OTHER NATURAL RESOURCES; R&D FACILITIES & MAJ EQUIP,R&D,TRUE,R&D,
AH56,R&D-OTHER POLLUTION-MGMT SUP,R&D,TRUE,R&D,R&D administrative and operational expenses
AH57,R&D-OTHER POLLUTION-COMERCLIZ,R&D,TRUE,R&D,Commercialization
AH90,R&D-OTHER ENVIRONMENT,R&D,TRUE,R&D,Uncategorized R&D
AH91,R&D- ENVIRONMENTAL PROTECTION: OTHER (BASIC RESEARCH),R&D,TRUE,R&D,Basic Research (6.1)
AH92,R&D- ENVIRONMENTAL PROTECTION: OTHER (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,TRUE,R&D,Applied Research (6.2)
AH93,R&D- ENVIRONMENTAL PROTECTION: OTHER (ADVANCED DEVELOPMENT),R&D,TRUE,R&D,Advanced Development
AH94,R&D- ENVIRONMENTAL PROTECTION: OTHER (ENGINEERING DEVELOPMENT),R&D,TRUE,R&D,Engineering Development
AH95,R&D- ENVIRONMENTAL PROTECTION: OTHER (OPERATIONAL SYSTEMS DEVELOPMENT),R&D,TRUE,R&D,Operational Systems Development
AH96,R&D- ENVIRONMENTAL PROTECTION: OTHER (MANAGEMENT/SUPPORT),R&D,TRUE,R&D,R&D administrative and operational expenses
AH97,R&D- ENVIRONMENTAL PROTECTION: OTHER (COMMERCIALIZED),R&D,TRUE,R&D,Commercialization
AJ10,R&D-PHYSICAL SCIENCE,R&D,TRUE,R&D,Uncategorized R&D
AJ11,PHYSICAL SCIENCES (BASIC),R&D,TRUE,R&D,Basic Research (6.1)
AJ12,R&D- GENERAL SCIENCE/TECHNOLOGY: PHYSICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,TRUE,R&D,Applied Research (6.2)
AJ13,PHYSICAL SCIENCES (ADVANCED),R&D,TRUE,R&D,
AJ14,PHYSICAL SCIENCES (ENGINEERING),R&D,TRUE,R&D,
AJ15,PHYSICAL SCIENCES (OPERATIONAL),R&D,TRUE,R&D,
AJ16,R&D- GENERAL SCIENCE/TECHNOLOGY: PHYSICAL SCIENCES (MANAGEMENT/SUPPORT),R&D,TRUE,R&D,R&D administrative and operational expenses
AJ17,R&D- GENERAL SCIENCE/TECHNOLOGY: PHYSICAL SCIENCES (COMMERCIALIZED),R&D,TRUE,R&D,Commercialization
AJ21,R&D- GENERAL SCIENCE/TECHNOLOGY: MATHEMATICAL/COMPUTER SCIENCES (BASIC RESEARCH),R&D,TRUE,R&D,Basic Research (6.1)
AJ22,R&D- GENERAL SCI/TECH: MATHEMATICAL/COMPUTER SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,TRUE,R&D,Applied Research (6.2)
AJ23,R&D- GENERAL SCIENCE/TECHNOLOGY: MATHEMATICAL/COMPUTER SCIENCES (ADVANCED DEVELOPMENT),R&D,TRUE,R&D,Advanced Development
AJ24,R&D- GENERAL SCIENCE/TECHNOLOGY: MATHEMATICAL/COMPUTER SCIENCES (ENGINEERING DEVELOPMENT),R&D,TRUE,R&D,Engineering Development
AJ25,R&D- GENERAL SCIENCE/TECHNOLOGY: MATHEMATICAL/COMPUTER SCIENCES (OPERATIONAL SYSTEMS DEVELOPMENT),R&D,TRUE,R&D,Operational Systems Development
AJ26,R&D- GENERAL SCIENCE/TECHNOLOGY: MATHEMATICAL/COMPUTER SCIENCES (MANAGEMENT/SUPPORT),R&D,TRUE,R&D,R&D administrative and operational expenses
AJ27,R&D- GENERAL SCIENCE/TECHNOLOGY: MATHEMATICAL/COMPUTER SCIENCES (COMMERCIALIZED),R&D,TRUE,R&D,Commercialization
AJ31,ENVIRONMENTAL SCIENCES (BASIC),R&D,TRUE,R&D,Basic Research (6.1)
AJ32,R&D- GENERAL SCIENCE/TECHNOLOGY: ENVIRONMENTAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,TRUE,R&D,Applied Research (6.2)
AJ33,ENVIRONMENTAL SCIENCES (ADVANCED),R&D,TRUE,R&D,Advanced Development
AJ34,R&D- GENERAL SCIENCE/TECHNOLOGY: ENVIRONMENTAL SCIENCES  (ENGINEERING DEVELOPMENT),R&D,TRUE,R&D,Engineering Development
AJ35,R&D- GENERAL SCIENCE/TECHNOLOGY: ENVIRONMENTAL SCIENCES (OPERATIONAL SYSTEMS DEVELOPMENT),R&D,TRUE,R&D,Operational Systems Development
AJ36,R&D- GENERAL SCIENCE/TECHNOLOGY: ENVIRONMENTAL SCIENCES (MANAGEMENT/SUPPORT),R&D,TRUE,R&D,R&D administrative and operational expenses
AJ37,R&D- GENERAL SCIENCE/TECHNOLOGY: ENVIRONMENTAL SCIENCES (COMMERCIALIZED),R&D,TRUE,R&D,Commercialization
AJ41,ENGINEERING (BASIC),R&D,TRUE,R&D,Basic Research (6.1)
AJ42,ENGINEERING (APPLIED/EXPLORATORY),R&D,TRUE,R&D,Applied Research (6.2)
AJ43,ENGINEERING (ADVANCED),R&D,TRUE,R&D,Advanced Development
AJ44,ENGINEERING (ENGINEERING),R&D,TRUE,R&D,Engineering Development
AJ45,ENGINEERING (OPERATIONAL),R&D,TRUE,R&D,Operational Systems Development
AJ46,ENGINEERING (MANAGEMENT/SUPPORT),R&D,TRUE,R&D,R&D administrative and operational expenses
AJ47,R&D- GENERAL SCIENCE/TECHNOLOGY: ENGINEERING (COMMERCIALIZED),R&D,TRUE,R&D,Commercialization
AJ51,LIFE SCIENCES (BASIC),R&D,TRUE,R&D,Basic Research (6.1)
AJ52,LIFE SCIENCES (APPLIED/EXPLORATORY),R&D,TRUE,R&D,Applied Research (6.2)
AJ53,LIFE SCIENCES (ADVANCED),R&D,TRUE,R&D,Advanced Development
AJ54,LIFE SCIENCES (ENGINEERING),R&D,TRUE,R&D,Engineering Development
AJ55,LIFE SCIENCES (OPERATIONAL),R&D,TRUE,R&D,Operational Systems Development
AJ56,LIFE SCIENCES (MANAGEMENT/SUPPORT),R&D,TRUE,R&D,R&D administrative and operational expenses
AJ57,R&D- GENERAL SCIENCE/TECHNOLOGY: LIFE SCIENCES (COMMERCIALIZED),R&D,TRUE,R&D,Commercialization
AJ61,PSYCHOLOGICAL SCIENCES (BASIC),R&D,TRUE,R&D,Basic Research (6.1)
AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,TRUE,R&D,Applied Research (6.2)
AJ63,PSYCHOLOGICAL SCIENCES (ADVANCED),R&D,TRUE,R&D,Advanced Development
AJ64,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (ENGINEERING DEVELOPMENT),R&D,TRUE,R&D,Engineering Development
AJ65,R&D-PSYCHOLOGICAL SCI-OPSY DEV,R&D,TRUE,R&D,Operational Systems Development
AJ66,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (MANAGEMENT/SUPPORT),R&D,TRUE,R&D,R&D administrative and operational expenses
AJ67,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (COMMERCIALIZED),R&D,TRUE,R&D,Commercialization
AJ71,R&D- GENERAL SCIENCE/TECHNOLOGY: SOCIAL SCIENCES (BASIC RESEARCH),R&D,TRUE,R&D,Basic Research (6.1)
AJ72,R&D- GENERAL SCIENCE/TECHNOLOGY: SOCIAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,TRUE,R&D,Applied Research (6.2)
AJ73,R&D- GENERAL SCIENCE/TECHNOLOGY: SOCIAL SCIENCES (ADVANCED DEVELOPMENT),R&D,TRUE,R&D,Advanced Development
AJ74,SOCIAL SCIENCES (ENGINEERING),R&D,TRUE,R&D,Engineering Development
